R,G,B,H,H,S,V,L,A,B,MK,STDDEV,VRES,SRES,LCCP0_C,LCCP0_S,LCCP0_N,0_CT,0_ST,LCCP1_C,LCCP1_S,LCCP1_N,1_CT,1_ST,WL,WC,WV,L,C,V,K,,,
121,193,56,30,155,137,131,"[11, 237]",75,33,98,1.8792270495401564,0.006514769120317937,0.031170048132758504,0.24606186888718462,0.7907238651830997,0.6646587926946841,51.97832999714894,0.8444373386148449,0.23771418644902767,0.4618665834057636,0.28082069631120715,137.4046329649836,0.10067464427459005,0.36515307110956496,0.19503496916340912,0.47161393041637256,"[0.009454848494923021, 0.024565824690191713]","[0.7916996536690416, 1.5905868579390527]","[2.3687722931934282e-07, 1.1945457576474405e-06]",2,39,36,20
137,161,132,18,154,74,110,"[27, 250]",25,168,42,1.4311909728486247,0.007694558274339066,0.021076693971876115,0.362864399356546,0.3670605630137898,0.5136628125509277,62.76376009090788,0.8177473534150141,0.2728973149699494,0.4814586819349726,0.468969329425408,21.54824295382685,0.5027676177768874,0.4968061806092693,0.2499598516989105,0.7659697612169478,"[0.007867643799275343, 0.020881699266223203]","[0.7101397049128481, 1.3073609986147325]","[5.4816551830923035e-08, 1.5338569504115362e-06]",2,39,38,15
171,91,173,9,112,82,108,"[96, 212]",157,77,85,2.9304999050568195,0.006712881637105308,0.014097951592092227,0.013822565362639861,0.42993260641602316,0.4487680880368632,18.95560653554396,0.9922265480566167,0.34478297666063795,0.34901388229263697,0.4034494151228982,97.8295952759905,0.7126582265528926,0.24928790761901254,0.25477918026435925,0.5952042432510831,"[0.005786116574017003, 0.02117740068277455]","[0.41098287380188264, 1.3033307142298365]","[1.5645443906167772e-07, 1.2088580247607546e-06]",4,13,31,26
118,165,62,66,129,109,103,"[68, 228]",152,128,40,2.8603356926311916,0.006754937146959757,0.013942912874925764,0.3021107731381919,0.34359155794344654,0.40211554330116117,128.36004834123054,0.06660792342449728,0.29336310939179183,0.4492867847851359,0.6351435743681891,113.47005496609182,0.6039264348149272,0.7538112008771258,0.3836063773963363,0.830220495125399,"[0.008511207805012296, 0.02021061768626588]","[0.6770069083663464, 1.2738940385194564]","[2.3084510944187054e-07, 1.4148162959966883e-06]",1,23,24,8
142,192,80,44,161,113,126,"[32, 151]",5,98,41,1.8134848261100351,0.007900267413119189,0.01942372350368742,0.036626325949971374,0.3144895377695509,0.7027815341940578,164.4436505097268,0.9518120263564123,0.24469828715293904,0.3758453897809385,0.5932651856150142,104.8464738199824,0.3561403892928513,0.29574535699903254,0.7055049681253378,0.8235164132933188,"[0.009602618712342506, 0.021885292554086416]","[0.6171500979780057, 1.2525363781022898]","[9.54855790887943e-08, 8.163882456863842e-07]",4,28,8,13
142,125,91,46,150,149,118,"[57, 234]",100,64,30,1.1452366199096964,0.005928850095002312,0.017822113893418444,0.3814653591851347,0.5046452415934852,0.7858687826271222,92.97653767015298,0.555968580052903,0.10979213925975571,0.23468438474030956,0.23232544610518574,38.390865559739936,0.8322950010044337,0.5164408508677839,0.9557897701495532,0.3148394631686644,"[0.005172767946159277, 0.023024095281779313]","[0.6592257925781548, 1.315352294516396]","[1.3501539346198698e-07, 1.3424981139980982e-06]",3,13,19,41
103,94,141,29,153,75,63,"[51, 249]",162,119,83,1.6986076301424922,0.006685580918525251,0.012180949934372066,0.1325661289603468,0.6882829289728861,0.2560726529405215,164.1563902147553,0.5880705935706192,0.08996615251446367,0.43419443333218777,0.4298706753516426,11.482533770845897,0.8916783909961644,0.5659459832523608,0.32806228347753075,0.5524799829171689,"[0.009816142451925504, 0.023352961013608446]","[0.6763207132274528, 1.3305866024560435]","[1.2899335130421927e-07, 1.0235325447824396e-06]",4,53,33,23
96,171,158,55,169,126,76,"[24, 255]",60,23,37,2.295269515861782,0.006866734592810938,0.017998028919416362,0.09390926532874531,0.31132093124912835,0.40776477483559065,92.60629755545023,0.653983036171817,0.008013194357297327,0.6156271472786293,0.34993658414000894,70.84101420700588,0.19568591397623603,0.30850302882505587,0.2769197305473222,0.24955275519311787,"[0.007046715844957365, 0.020966002082770597]","[0.4083006043641697, 1.35564413485956]","[1.6407858043869494e-07, 1.1037399928841293e-06]",1,56,32,15
67,89,76,39,169,101,100,"[56, 245]",140,164,41,2.26400113546647,0.007500483024110093,0.014105719488215424,0.16307355976638416,0.31854680019362513,0.5343960289830573,44.45383047344892,0.556872846541196,0.3659533701543984,0.4992136039041268,0.34723149779833784,140.7062827758289,0.48640475928156124,0.6679847093269937,0.18873044007921141,0.7116465741179616,"[0.007895657400679426, 0.021661301012048415]","[0.7276344440082423, 1.526156812420947]","[1.885989879893287e-07, 1.2494559668738782e-06]",2,100,22,2
158,73,90,12,147,77,52,"[66, 165]",132,118,66,2.767875566332009,0.007762574571325927,0.023794041065928057,0.3916154829067017,0.31888191519616843,0.2185025456828467,41.87533675773924,0.10781881768316226,0.15811475192276975,0.2127982082404237,0.6675226386513309,86.88576816408569,0.8343459791356704,0.6741951443940031,0.5847930595654006,0.5406814016489588,"[0.006584954281147975, 0.02075242069666903]","[0.7601982388648787, 1.443757728530805]","[1.801166598465686e-07, 1.095374266133381e-06]",1,8,18,125
178,89,191,38,144,112,145,"[88, 168]",110,77,82,2.9352310867762563,0.0054657693379094215,0.021468340143916142,0.3574673403178481,0.7161431228078461,0.5087167966784852,116.40852185856241,0.31365250434937253,0.1864361769997911,0.7519459314532417,0.558095918891276,109.07078929672836,0.47896707872210786,0.3943220724927151,0.3598237494414944,0.8920535129856877,"[0.007577783220879776, 0.0240578492574929]","[0.5629294944878341, 1.23423983125234]","[1.8467221258071721e-07, 1.0971316496416096e-06]",2,6,21,180
72,53,196,8,129,90,54,"[66, 248]",5,147,34,1.4081415418073642,0.007978355972715699,0.03623199556991318,0.07272449337972398,0.5569823128742977,0.623466581127906,43.80078532313826,0.4522016280650286,0.14649519952254622,0.3692323289730566,0.6434352940511627,144.30191888090707,0.27633090983636,0.8882657609365288,0.9492598791613708,0.41971162354959235,"[0.009661755436085804, 0.022716234839746996]","[0.4463901447366403, 1.5378795229322313]","[2.3226035977670576e-07, 7.790171473453505e-07]",1,24,12,30
83,159,156,41,101,88,93,"[62, 211]",55,25,38,1.7832892818291608,0.007127437147678413,0.014558383877837307,0.08041793740823788,0.5309627429253403,0.5639572297542985,162.2436701962892,0.7598493719855541,0.08532621570368454,0.5306759593150159,0.5372784976444761,139.8661004194579,0.06365197359833008,0.9210444868457609,0.8283603621875024,0.4388085980430768,"[0.007417459442861345, 0.023836853259067276]","[0.5285828337766825, 1.4022113069750737]","[2.178655656259763e-08, 1.488147270250063e-06]",3,18,20,13
114,188,79,27,170,139,125,"[46, 231]",93,58,52,1.4774343541009203,0.005923979210002038,0.03349298733389078,0.23573979996602967,0.42602429814595677,0.6723981468598474,30.16679664995797,0.8703270469593984,0.23019825514944525,0.7872103584532855,0.5902131530082354,32.583706317130904,0.9841868748678655,0.5787806141787765,0.5638022186117421,0.673700710176195,"[0.0067361175068988005, 0.020373063983923898]","[0.5999794248484033, 1.3874583670654652]","[8.274307313244754e-08, 1.4966534203320814e-06]",2,29,22,61
105,170,98,31,159,65,117,"[54, 223]",154,16,51,1.0916623862708914,0.00509865807979525,0.013583475914363806,0.26085413418713926,0.3493717049026228,0.40273934776269205,25.48089162081144,0.9298210445869991,0.29273080064812523,0.40689838278158946,0.7232929488350228,15.790020238238451,0.5877391390135337,0.558510157479279,0.638198753428862,0.7316985933551989,"[0.0053436656449994974, 0.023372220042145734]","[0.5142059693867341, 1.3099251934323557]","[1.2582996749477095e-07, 1.2266894283501797e-06]",1,130,77,28
124,157,152,36,126,52,111,"[50, 208]",134,108,56,2.8864243685337208,0.0072688678796803225,0.028900402938110845,0.23959123517979275,0.2944742109293888,0.6410380695681314,10.879818839646962,0.2522573512751317,0.21607235261605143,0.6778957362979068,0.33563332682575175,120.22210384660112,0.4699832195210307,0.3312953652514198,0.5087747067147564,0.5677707742332059,"[0.006872340442149738, 0.022153338256611217]","[0.7753419053808839, 1.4325690479772606]","[1.2403702868790945e-07, 9.98774036616437e-07]",2,113,52,64
53,91,165,38,113,75,62,"[83, 242]",104,139,45,1.7957866385159211,0.005299122061934211,0.034554638319773116,0.1588871854672863,0.5218951202356586,0.4127123511292388,160.42304289834746,0.14351567625247041,0.3143446535848196,0.7327168863221634,0.5519742209595679,139.26304647491668,0.22093383486849905,0.9801157090354824,0.6858785323105254,0.698240541477268,"[0.006540828483104452, 0.020010643563446232]","[0.4825604360164728, 1.3178658143224682]","[6.857064107995715e-08, 1.3380905826691123e-06]",3,57,20,24
134,76,88,5,158,73,71,"[98, 205]",0,42,53,2.1210950630116163,0.007596374459696333,0.018774850481823174,0.038601844467165726,0.6778910477851725,0.3229017437162268,40.942835987582065,0.32465578369836456,0.3319827560447583,0.5316935814805586,0.2626248561707631,112.44794094676843,0.4622278519708396,0.6386404245826123,0.7222189690826321,0.18367229111569694,"[0.006478885698977917, 0.022686850323887807]","[0.6192704366873084, 1.2316784093335504]","[2.293289904470621e-07, 1.3684665969127151e-06]",2,13,18,44
143,115,68,18,136,87,51,"[20, 198]",94,62,56,1.2415720412570832,0.006817790891892823,0.02848661893992148,0.33231857447766383,0.23349591709418416,0.6464177374658864,38.180011015016845,0.6835359661370906,0.18698270718011256,0.278793925471707,0.3031229772558736,21.834239691538997,0.775583563621676,0.5249081038006731,0.5141704184231045,0.23008511950778857,"[0.006409148066248039, 0.02461069070732149]","[0.4364615259614001, 1.2851140661411462]","[1.0252072240205882e-07, 1.1602719207273962e-06]",2,8,19,26
178,181,166,33,149,65,79,"[92, 213]",90,15,64,2.113571347956352,0.006951342651326136,0.033233579478443936,0.05372915268086018,0.3095677994753245,0.42128564983459144,63.32144702751768,0.6941838343711353,0.07856208469982402,0.6212658806557724,0.336525991266149,47.53248124399889,0.42786154669745047,0.46027777075733367,0.42154935815261174,0.9766668866953125,"[0.00776361284464397, 0.02253953818478952]","[0.4469193930984274, 1.4158910808233347]","[2.24736146012596e-08, 7.672906608376573e-07]",3,46,26,43
95,146,75,41,133,123,120,"[99, 218]",120,48,83,2.765911720837612,0.0056006916827434534,0.010793003812129475,0.18519008810531004,0.509321975655427,0.4331435396612992,108.08306207382338,0.044961848140442684,0.015370984979750668,0.6418309967092943,0.3814709318922987,106.64583638803443,0.5778685421572901,0.389922740638881,0.5159569725059677,0.30114382802187345,"[0.005251572213346738, 0.021737023844765]","[0.5017658670922335, 1.4691258037886885]","[6.116577162041956e-08, 1.4900064477481163e-06]",3,64,28,100
90,124,151,63,134,85,115,"[77, 222]",88,113,31,1.1482801253649209,0.007856769683378116,0.02488945742556349,0.3761432152379151,0.3948802863857517,0.5565507223630961,105.37302564294126,0.9271713300429719,0.21298963887373978,0.3145284005565891,0.5140462130846698,80.19615841643913,0.30666432161755663,0.6940264040573104,0.47845245350409304,0.6382653738801153,"[0.008060658162509416, 0.020500159306663136]","[0.576346548085996, 1.2153812774391117]","[1.5793411877605952e-07, 9.585846581369236e-07]",4,33,13,31
89,106,57,61,157,64,125,"[66, 243]",56,6,68,1.5594016424494073,0.006763249330415357,0.031042804876667017,0.3845672507363112,0.4277422563129562,0.2023675254141298,161.08877931419127,0.3601732634257665,0.29643895123758174,0.5957046832345139,0.498528658663924,42.01802663397608,0.19466924851577827,0.5633964976068686,0.7765988473031381,0.48553969198605784,"[0.0072056160726104955, 0.02246403865436623]","[0.7681487877681209, 1.5589417936629195]","[6.886443576526038e-08, 8.819071442844611e-07]",4,19,27,36
63,74,178,37,109,84,131,"[25, 199]",72,88,81,1.4845419217657236,0.00760289392805657,0.03910836281912008,0.3980119590051189,0.25637140264975455,0.6826688266230638,151.21866314676288,0.18649671861511574,0.10232469364771753,0.3619048217074995,0.4041996892485351,134.98872637136748,0.19326917881709527,0.7618292011697992,0.20089128448914972,0.2933706392669023,"[0.006810113270960795, 0.021472769716735673]","[0.706736583357996, 1.385914667714138]","[2.1517817102307602e-07, 1.3009610393037432e-06]",2,85,10,19
112,178,93,10,131,71,91,"[54, 231]",11,136,50,1.3326499505991578,0.007323360874804018,0.03372469065201707,0.20376696030904654,0.6342604404504883,0.565040467705571,65.6811898349744,0.5505703785983652,0.30905163961186044,0.24392882615070002,0.4165809706093774,113.38921492869244,0.6183605643934751,0.2393328634365319,0.3571771462374198,0.9560441661922683,"[0.009826833683161796, 0.0232957892609644]","[0.7104740968068436, 1.4288013886462299]","[2.093764084532841e-07, 9.430870054344014e-07]",4,25,19,21
64,147,81,58,103,71,86,"[31, 255]",89,35,75,1.20936968171858,0.007057239682649116,0.02448812016019945,0.22527656421415548,0.6195807175963137,0.7102263409168716,155.14496115262804,0.0488023235936198,0.3092568066377702,0.21409116099524586,0.5366205363299905,135.94691042704494,0.8669490862384892,0.7982701146916533,0.8223014893470262,0.3337278485208187,"[0.008438773573961337, 0.02187493316927438]","[0.4708479194370785, 1.30466066961455]","[1.9669184782547503e-07, 7.59151584450359e-07]",3,19,13,10
91,164,86,19,160,116,83,"[19, 155]",103,168,54,1.5420438667470764,0.0050724715895885085,0.01164710913245011,0.323097361059035,0.6227146542795872,0.7752156468780547,112.71572316012451,0.3172123453707798,0.017928641585689808,0.3666197847467936,0.4767256433847325,65.1357357216321,0.9305127061723898,0.5177638767281074,0.82942920669526,0.9766612154748068,"[0.007930633630728634, 0.022878081472936462]","[0.6268714993417622, 1.3776843371560579]","[1.6819995058343043e-07, 7.525957895858977e-07]",2,113,46,12
130,190,92,51,165,93,146,"[64, 189]",9,103,70,1.5715942873332884,0.005410723528598756,0.024676085089577297,0.379733140455922,0.7227593398521628,0.2343423439646109,70.02573990263502,0.6966758798072967,0.3547705517657613,0.7012545312559484,0.6426640486392134,155.58293367950148,0.7169282101031075,0.29172863066556615,0.7232198154665718,0.13141903488517806,"[0.00854667756435891, 0.022625782253281507]","[0.7439661147144234, 1.2521485771946992]","[1.178018368816249e-07, 1.3211837195877016e-06]",1,18,16,43
83,57,180,8,162,55,147,"[79, 230]",152,97,94,1.0499734690278604,0.005012640781471208,0.035422033835705864,0.28191627938935676,0.7041437708825236,0.450625783578344,96.60130004301647,0.035031631277876674,0.1048742958340275,0.2515090870761602,0.6416329527209064,108.85294451129609,0.9528913974936781,0.7342631228111278,0.46463063960502626,0.9962446396954127,"[0.006625229056049838, 0.0212795209181534]","[0.6495685797431996, 1.21149690800811]","[1.205326967571455e-07, 9.551028012790934e-07]",1,19,12,8
174,68,75,69,135,57,90,"[98, 164]",50,89,36,2.0835043041151184,0.005566121229097283,0.030581961027761173,0.017094663967641744,0.5064532072810843,0.658192834232989,98.70215840427062,0.9078479784173954,0.12179989307829914,0.44850117568181713,0.6899615300528236,126.54124765758158,0.7400200166107608,0.24167209733037315,0.8145062171530727,0.8807504938272193,"[0.007959213605848873, 0.02101642391626084]","[0.4350384152361844, 1.259627101789075]","[1.723117296492142e-07, 7.531275229385313e-07]",3,-1,22,63
51,196,194,17,122,65,120,"[83, 236]",76,18,32,1.1872186248459373,0.007860210337247518,0.03311052689615188,0.20824516058496043,0.5719797857031643,0.7255748342233861,113.97342712197832,0.21091931570081168,0.024288204779468095,0.521528689520175,0.5914079254735595,29.669459557866595,0.3492411816193888,0.7630681455984063,0.9168653381251433,0.3726772908321645,"[0.005366628597633294, 0.022864182291901774]","[0.4488479714273394, 1.3991425602719079]","[4.8614255069880846e-08, 7.450200204635758e-07]",3,46,27,56
160,170,172,22,102,88,126,"[70, 231]",149,139,44,1.856948526334041,0.006521771395526458,0.01562543667900546,0.21425909232391618,0.2111946985328413,0.4262613018004175,150.2224495589971,0.7154550015446963,0.31968712348943956,0.39397306775613244,0.6636150372228142,62.28531905666392,0.28742433077892826,0.6858074518176194,0.43437360375846945,0.19046234069049772,"[0.008310840904907583, 0.022240614031482198]","[0.7168555965592283, 1.4538696763639956]","[2.0303820796061028e-07, 8.220933445740914e-07]",3,176,28,15
86,166,100,34,126,134,102,"[54, 226]",58,143,32,2.2779094847538452,0.005335591314824624,0.030605845868898023,0.03418764854418277,0.34397827049981416,0.2668888447808278,15.163960625142145,0.5060199293112283,0.3616453472644979,0.4315542205357684,0.6338332126636279,163.9496619319933,0.7145749809797137,0.4304336356768461,0.40040732540067747,0.44823389284499826,"[0.009097883717623774, 0.02339448755885758]","[0.45153727556453344, 1.4904824801404564]","[1.2686509041476662e-07, 9.306352328342617e-07]",4,129,28,75
